R,Theta,Z,X_Ref,Y_Ref,x_Def,y_Def,u_x,u_y,u_z,F_11,F_12,F_13,F_21,F_22,F_23,F_31,F_32,F_33,F_Num_11,F_Num_12,F_Num_13,F_Num_21,F_Num_22,F_Num_23,F_Num_31,F_Num_32,F_Num_33,E_11,E_12,E_13,E_21,E_22,E_23,E_31,E_32,E_33,Eps_11,Eps_12,Eps_13,Eps_21,Eps_22,Eps_23,Eps_31,Eps_32,Eps_33,SigmaSmall_11,SigmaSmall_12,SigmaSmall_13,SigmaSmall_21,SigmaSmall_22,SigmaSmall_23,SigmaSmall_31,SigmaSmall_32,SigmaSmall_33,SigmaFinite_11,SigmaFinite_12,SigmaFinite_13,SigmaFinite_21,SigmaFinite_22,SigmaFinite_23,SigmaFinite_31,SigmaFinite_32,SigmaFinite_33,Tau_Small,Tau_Finite,Tau_Classical,Sigma_ZZ_Small,Sigma_ZZ_Finite,dTorque_Small,dTorque_Finite,F_Error_Frobenius
0.04375,4.27606,0.5,-0.0184895,-0.039651,0.0385428,0.0207006,0.0570323,0.0603516,0,-0.801144,-0.598472,-0.103503,0.598472,-0.801144,0.192714,0,0,1,-0.801144,-0.598472,-0.103503,0.598472,-0.801144,0.192714,0,0,1,0,0,0.0991274,0,0,-0.0462239,0.0991274,-0.0462239,0.0239258,-1.80114,0,-0.0517516,0,-1.80114,0.096357,-0.0517516,0.096357,0,-6.93E+11,0,-7.96E+09,0,-6.93E+11,1.48E+10,-7.96E+09,1.48E+10,-4.16E+11,4.48E+09,-3.20E+09,-8.63E+09,-3.20E+09,8.71E+09,1.61E+10,-8.63E+09,1.61E+10,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,3.79E-12
0.04375,4.45059,0.5,-0.0113233,-0.0422593,0.0343626,0.027079,0.0456859,0.0693383,0,-0.801144,-0.598472,-0.135395,0.598472,-0.801144,0.171813,0,0,1,-0.801144,-0.598472,-0.135395,0.598472,-0.801144,0.171813,0,0,1,0,0,0.105648,0,0,-0.0283083,0.105648,-0.0283083,0.0239258,-1.80114,0,-0.0676976,0,-1.80114,0.0859065,-0.0676976,0.0859065,0,-6.93E+11,0,-1.04E+10,0,-6.93E+11,1.32E+10,-1.04E+10,1.32E+10,-4.16E+11,5.70E+09,-3.73E+09,-1.13E+10,-3.73E+09,7.49E+09,1.43E+10,-1.13E+10,1.43E+10,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,4.26E-12
0.04375,4.62512,0.5,-0.00381306,-0.0435835,0.0291383,0.0326346,0.0329514,0.0762182,0,-0.801144,-0.598472,-0.163173,0.598472,-0.801144,0.145692,0,0,1,-0.801144,-0.598472,-0.163173,0.598472,-0.801144,0.145692,0,0,1,0,0,0.108959,0,0,-0.00953266,0.108959,-0.00953266,0.0239258,-1.80114,0,-0.0815866,0,-1.80114,0.0728458,-0.0815866,0.0728458,0,-6.93E+11,0,-1.26E+10,0,-6.93E+11,1.12E+10,-1.26E+10,1.12E+10,-4.16E+11,7.03E+09,-3.81E+09,-1.36E+10,-3.81E+09,6.16E+09,1.21E+10,-1.36E+10,1.21E+10,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,4.44E-12
0.04375,4.79966,0.5,0.00381306,-0.0435835,0.0230287,0.0371987,0.0192156,0.0807822,0,-0.801144,-0.598472,-0.185993,0.598472,-0.801144,0.115144,0,0,1,-0.801144,-0.598472,-0.185993,0.598472,-0.801144,0.115144,0,0,1,0,0,0.108959,0,0,0.00953266,0.108959,0.00953266,0.0239258,-1.80114,0,-0.0929967,0,-1.80114,0.0575718,-0.0929967,0.0575718,0,-6.93E+11,0,-1.43E+10,0,-6.93E+11,8.86E+09,-1.43E+10,8.86E+09,-4.16E+11,8.31E+09,-3.43E+09,-1.55E+10,-3.43E+09,4.89E+09,9.60E+09,-1.55E+10,9.60E+09,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,4.75E-12
0.04375,4.97419,0.5,0.0113233,-0.0422593,0.0162194,0.0406324,0.00489604,0.0828917,0,-0.801144,-0.598472,-0.203162,0.598472,-0.801144,0.0810969,0,0,1,-0.801144,-0.598472,-0.203162,0.598472,-0.801144,0.0810969,0,0,1,0,0,0.105648,0,0,0.0283083,0.105648,0.0283083,0.0239258,-1.80114,0,-0.101581,0,-1.80114,0.0405484,-0.101581,0.0405484,0,-6.93E+11,0,-1.56E+10,0,-6.93E+11,6.24E+09,-1.56E+10,6.24E+09,-4.16E+11,9.38E+09,-2.64E+09,-1.69E+10,-2.64E+09,3.81E+09,6.76E+09,-1.69E+10,6.76E+09,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,3.53E-12
0.04375,5.14872,0.5,0.0184895,-0.039651,0.00891721,0.0428316,-0.00957233,0.0824826,0,-0.801144,-0.598472,-0.214158,0.598472,-0.801144,0.0445861,0,0,1,-0.801144,-0.598472,-0.214158,0.598472,-0.801144,0.0445861,0,0,1,0,0,0.0991274,0,0,0.0462239,0.0991274,0.0462239,0.0239258,-1.80114,0,-0.107079,0,-1.80114,0.022293,-0.107079,0.022293,0,-6.93E+11,0,-1.65E+10,0,-6.93E+11,3.43E+09,-1.65E+10,3.43E+09,-4.16E+11,1.01E+10,-1.53E+09,-1.79E+10,-1.53E+09,3.08E+09,3.72E+09,-1.79E+10,3.72E+09,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,5.92E-12
0.04375,5.32325,0.5,0.025094,-0.0358379,0.00134411,0.0437293,-0.0237499,0.0795672,0,-0.801144,-0.598472,-0.218647,0.598472,-0.801144,0.00672056,0,0,1,-0.801144,-0.598472,-0.218647,0.598472,-0.801144,0.00672056,0,0,1,0,0,0.0895948,0,0,0.0627349,0.0895948,0.0627349,0.0239258,-1.80114,0,-0.109323,0,-1.80114,0.00336028,-0.109323,0.00336028,0,-6.93E+11,0,-1.68E+10,0,-6.93E+11,5.17E+08,-1.68E+10,5.17E+08,-4.16E+11,1.04E+10,-2.36E+08,-1.82E+10,-2.36E+08,2.77E+09,5.60E+08,-1.82E+10,5.60E+08,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,3.13E-12
0.04375,5.49779,0.5,0.0309359,-0.0309359,-0.00626983,0.0432984,-0.0372058,0.0742343,0,-0.801144,-0.598472,-0.216492,0.598472,-0.801144,-0.0313491,0,0,1,-0.801144,-0.598472,-0.216492,0.598472,-0.801144,-0.0313491,0,0,1,0,0,0.0773398,0,0,0.0773398,0.0773398,0.0773398,0.0239258,-1.80114,0,-0.108246,0,-1.80114,-0.0156746,-0.108246,-0.0156746,0,-6.93E+11,0,-1.67E+10,0,-6.93E+11,-2.41E+09,-1.67E+10,-2.41E+09,-4.16E+11,1.03E+10,1.09E+09,-1.80E+10,1.09E+09,2.92E+09,-2.61E+09,-1.80E+10,-2.61E+09,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,5.28E-12
0.04375,5.67232,0.5,0.0358379,-0.025094,-0.0136933,0.0415519,-0.0495312,0.0666458,0,-0.801144,-0.598472,-0.207759,0.598472,-0.801144,-0.0684663,0,0,1,-0.801144,-0.598472,-0.207759,0.598472,-0.801144,-0.0684663,0,0,1,0,0,0.0627349,0,0,0.0895948,0.0627349,0.0895948,0.0239258,-1.80114,0,-0.10388,0,-1.80114,-0.0342332,-0.10388,-0.0342332,0,-6.93E+11,0,-1.60E+10,0,-6.93E+11,-5.27E+09,-1.60E+10,-5.27E+09,-4.16E+11,9.68E+09,2.28E+09,-1.73E+10,2.28E+09,3.51E+09,-5.71E+09,-1.73E+10,-5.71E+09,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,4.59E-12
0.04375,5.84685,0.5,0.039651,-0.0184895,-0.0207006,0.0385428,-0.0603516,0.0570323,0,-0.801144,-0.598472,-0.192714,0.598472,-0.801144,-0.103503,0,0,1,-0.801144,-0.598472,-0.192714,0.598472,-0.801144,-0.103503,0,0,1,0,0,0.0462239,0,0,0.0991274,0.0462239,0.0991274,0.0239258,-1.80114,0,-0.096357,0,-1.80114,-0.0517516,-0.096357,-0.0517516,0,-6.93E+11,0,-1.48E+10,0,-6.93E+11,-7.96E+09,-1.48E+10,-7.96E+09,-4.16E+11,8.71E+09,3.20E+09,-1.61E+10,3.20E+09,4.48E+09,-8.63E+09,-1.61E+10,-8.63E+09,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,4.58E-12
0.04375,6.02139,0.5,0.0422593,-0.0113233,-0.027079,0.0343626,-0.0693383,0.0456859,0,-0.801144,-0.598472,-0.171813,0.598472,-0.801144,-0.135395,0,0,1,-0.801144,-0.598472,-0.171813,0.598472,-0.801144,-0.135395,0,0,1,0,0,0.0283083,0,0,0.105648,0.0283083,0.105648,0.0239258,-1.80114,0,-0.0859065,0,-1.80114,-0.0676976,-0.0859065,-0.0676976,0,-6.93E+11,0,-1.32E+10,0,-6.93E+11,-1.04E+10,-1.32E+10,-1.04E+10,-4.16E+11,7.49E+09,3.73E+09,-1.43E+10,3.73E+09,5.70E+09,-1.13E+10,-1.43E+10,-1.13E+10,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,3.19E-12
0.04375,6.19592,0.5,0.0435835,-0.00381306,-0.0326346,0.0291383,-0.0762182,0.0329514,0,-0.801144,-0.598472,-0.145692,0.598472,-0.801144,-0.163173,0,0,1,-0.801144,-0.598472,-0.145692,0.598472,-0.801144,-0.163173,0,0,1,0,0,0.00953266,0,0,0.108959,0.00953266,0.108959,0.0239258,-1.80114,0,-0.0728458,0,-1.80114,-0.0815866,-0.0728458,-0.0815866,0,-6.93E+11,0,-1.12E+10,0,-6.93E+11,-1.26E+10,-1.12E+10,-1.26E+10,-4.16E+11,6.16E+09,3.81E+09,-1.21E+10,3.81E+09,7.03E+09,-1.36E+10,-1.21E+10,-1.36E+10,6.44E+09,1.68E+10,1.82E+10,1.68E+10,-4.16E+11,6.44E+09,14053.3,15230.1,5.26E-12
0.04625,0.0872665,0.5,0.046074,0.00403095,-0.0393243,0.0243446,-0.0853983,0.0203137,0,-0.801144,-0.598472,-0.121723,0.598472,-0.801144,-0.196622,0,0,1,-0.801144,-0.598472,-0.121723,0.598472,-0.801144,-0.196622,0,0,1,0,0,-0.0100774,0,0,0.115185,-0.0100774,0.115185,0.0267383,-1.80114,0,-0.0608616,0,-1.80114,-0.0983108,-0.0608616,-0.0983108,0,-6.93E+11,0,-9.36E+09,0,-6.93E+11,-1.51E+10,-9.36E+09,-1.51E+10,-4.16E+11,5.47E+09,3.85E+09,-1.02E+10,3.85E+09,9.31E+09,-1.65E+10,-1.02E+10,-1.65E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,2.58E-12
0.04625,0.261799,0.5,0.0446741,0.0119704,-0.0429543,0.0171462,-0.0876284,0.00517581,0,-0.801144,-0.598472,-0.085731,0.598472,-0.801144,-0.214771,0,0,1,-0.801144,-0.598472,-0.085731,0.598472,-0.801144,-0.214771,0,0,1,0,0,-0.029926,0,0,0.111685,-0.029926,0.111685,0.0267383,-1.80114,0,-0.0428655,0,-1.80114,-0.107386,-0.0428655,-0.107386,0,-6.93E+11,0,-6.59E+09,0,-6.93E+11,-1.65E+10,-6.59E+09,-1.65E+10,-4.16E+11,4.27E+09,2.97E+09,-7.21E+09,2.97E+09,1.05E+10,-1.81E+10,-7.21E+09,-1.81E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,3.51E-12
0.04625,0.436332,0.5,0.0419167,0.0195461,-0.0452791,0.00942677,-0.0871959,-0.0101193,0,-0.801144,-0.598472,-0.0471338,0.598472,-0.801144,-0.226396,0,0,1,-0.801144,-0.598472,-0.0471338,0.598472,-0.801144,-0.226396,0,0,1,0,0,-0.0488652,0,0,0.104792,-0.0488652,0.104792,0.0267383,-1.80114,0,-0.0235669,0,-1.80114,-0.113198,-0.0235669,-0.113198,0,-6.93E+11,0,-3.63E+09,0,-6.93E+11,-1.74E+10,-3.63E+09,-1.74E+10,-4.16E+11,3.44E+09,1.72E+09,-3.96E+09,1.72E+09,1.13E+10,-1.90E+10,-3.96E+09,-1.90E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,4.14E-12
0.04625,0.610865,0.5,0.0378858,0.0265279,-0.0462282,0.00142092,-0.0841139,-0.025107,0,-0.801144,-0.598472,-0.0071046,0.598472,-0.801144,-0.231141,0,0,1,-0.801144,-0.598472,-0.0071046,0.598472,-0.801144,-0.231141,0,0,1,0,0,-0.0663198,0,0,0.0947145,-0.0663198,0.0947145,0.0267383,-1.80114,0,-0.0035523,0,-1.80114,-0.11557,-0.0035523,-0.11557,0,-6.93E+11,0,-5.47E+08,0,-6.93E+11,-1.78E+10,-5.47E+08,-1.78E+10,-4.16E+11,3.09E+09,2.64E+08,-5.98E+08,2.64E+08,1.17E+10,-1.94E+10,-5.98E+08,-1.94E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,3.98E-12
0.04625,0.785398,0.5,0.0327037,0.0327037,-0.0457726,-0.0066281,-0.0784763,-0.0393318,0,-0.801144,-0.598472,0.0331405,0.598472,-0.801144,-0.228863,0,0,1,-0.801144,-0.598472,0.0331405,0.598472,-0.801144,-0.228863,0,0,1,0,0,-0.0817592,0,0,0.0817592,-0.0817592,0.0817592,0.0267383,-1.80114,0,0.0165703,0,-1.80114,-0.114431,0.0165703,-0.114431,0,-6.93E+11,0,2.55E+09,0,-6.93E+11,-1.76E+10,2.55E+09,-1.76E+10,-4.16E+11,3.26E+09,-1.22E+09,2.79E+09,-1.22E+09,1.15E+10,-1.93E+10,2.79E+09,-1.93E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,4.13E-12
0.04625,0.959931,0.5,0.0265279,0.0378858,-0.0439263,-0.0144757,-0.0704542,-0.0523615,0,-0.801144,-0.598472,0.0723787,0.598472,-0.801144,-0.219631,0,0,1,-0.801144,-0.598472,0.0723787,0.598472,-0.801144,-0.219631,0,0,1,0,0,-0.0947145,0,0,0.0663198,-0.0947145,0.0663198,0.0267383,-1.80114,0,0.0361893,0,-1.80114,-0.109816,0.0361893,-0.109816,0,-6.93E+11,0,5.57E+09,0,-6.93E+11,-1.69E+10,5.57E+09,-1.69E+10,-4.16E+11,3.93E+09,-2.56E+09,6.09E+09,-2.56E+09,1.09E+10,-1.85E+10,6.09E+09,-1.85E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,4.20E-12
0.04625,1.13446,0.5,0.0195461,0.0419167,-0.0407452,-0.0218835,-0.0602913,-0.0638003,0,-0.801144,-0.598472,0.109418,0.598472,-0.801144,-0.203726,0,0,1,-0.801144,-0.598472,0.109418,0.598472,-0.801144,-0.203726,0,0,1,0,0,-0.104792,0,0,0.0488652,-0.104792,0.0488652,0.0267383,-1.80114,0,0.0547088,0,-1.80114,-0.101863,0.0547088,-0.101863,0,-6.93E+11,0,8.42E+09,0,-6.93E+11,-1.57E+10,8.42E+09,-1.57E+10,-4.16E+11,5.01E+09,-3.59E+09,9.20E+09,-3.59E+09,9.77E+09,-1.71E+10,9.20E+09,-1.71E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,2.80E-12
0.04625,1.309,0.5,0.0119704,0.0446741,-0.0363262,-0.0286264,-0.0482966,-0.0733005,0,-0.801144,-0.598472,0.143132,0.598472,-0.801144,-0.181631,0,0,1,-0.801144,-0.598472,0.143132,0.598472,-0.801144,-0.181631,0,0,1,0,0,-0.111685,0,0,0.029926,-0.111685,0.029926,0.0267383,-1.80114,0,0.071566,0,-1.80114,-0.0908155,0.071566,-0.0908155,0,-6.93E+11,0,1.10E+10,0,-6.93E+11,-1.40E+10,1.10E+10,-1.40E+10,-4.16E+11,6.38E+09,-4.19E+09,1.20E+10,-4.19E+09,8.40E+09,-1.53E+10,1.20E+10,-1.53E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,4.28E-12
0.04625,1.48353,0.5,0.00403095,0.046074,-0.0308034,-0.0344995,-0.0348343,-0.0805735,0,-0.801144,-0.598472,0.172497,0.598472,-0.801144,-0.154017,0,0,1,-0.801144,-0.598472,0.172497,0.598472,-0.801144,-0.154017,0,0,1,0,0,-0.115185,0,0,0.0100774,-0.115185,0.0100774,0.0267383,-1.80114,0,0.0862487,0,-1.80114,-0.0770085,0.0862487,-0.0770085,0,-6.93E+11,0,1.33E+10,0,-6.93E+11,-1.18E+10,1.33E+10,-1.18E+10,-4.16E+11,7.88E+09,-4.28E+09,1.45E+10,-4.28E+09,6.91E+09,-1.30E+10,1.45E+10,-1.30E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,2.99E-12
0.04625,1.65806,0.5,-0.00403095,0.046074,-0.0243446,-0.0393243,-0.0203137,-0.0853983,0,-0.801144,-0.598472,0.196622,0.598472,-0.801144,-0.121723,0,0,1,-0.801144,-0.598472,0.196622,0.598472,-0.801144,-0.121723,0,0,1,0,0,-0.115185,0,0,-0.0100774,-0.115185,-0.0100774,0.0267383,-1.80114,0,0.0983108,0,-1.80114,-0.0608616,0.0983108,-0.0608616,0,-6.93E+11,0,1.51E+10,0,-6.93E+11,-9.36E+09,1.51E+10,-9.36E+09,-4.16E+11,9.31E+09,-3.85E+09,1.65E+10,-3.85E+09,5.47E+09,-1.02E+10,1.65E+10,-1.02E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,3.72E-12
0.04625,1.8326,0.5,-0.0119704,0.0446741,-0.0171462,-0.0429543,-0.00517581,-0.0876284,0,-0.801144,-0.598472,0.214771,0.598472,-0.801144,-0.085731,0,0,1,-0.801144,-0.598472,0.214771,0.598472,-0.801144,-0.085731,0,0,1,0,0,-0.111685,0,0,-0.029926,-0.111685,-0.029926,0.0267383,-1.80114,0,0.107386,0,-1.80114,-0.0428655,0.107386,-0.0428655,0,-6.93E+11,0,1.65E+10,0,-6.93E+11,-6.59E+09,1.65E+10,-6.59E+09,-4.16E+11,1.05E+10,-2.97E+09,1.81E+10,-2.97E+09,4.27E+09,-7.21E+09,1.81E+10,-7.21E+09,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,5.11E-12
0.04625,2.00713,0.5,-0.0195461,0.0419167,-0.00942677,-0.0452791,0.0101193,-0.0871959,0,-0.801144,-0.598472,0.226396,0.598472,-0.801144,-0.0471338,0,0,1,-0.801144,-0.598472,0.226396,0.598472,-0.801144,-0.0471338,0,0,1,0,0,-0.104792,0,0,-0.0488652,-0.104792,-0.0488652,0.0267383,-1.80114,0,0.113198,0,-1.80114,-0.0235669,0.113198,-0.0235669,0,-6.93E+11,0,1.74E+10,0,-6.93E+11,-3.63E+09,1.74E+10,-3.63E+09,-4.16E+11,1.13E+10,-1.72E+09,1.90E+10,-1.72E+09,3.44E+09,-3.96E+09,1.90E+10,-3.96E+09,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,3.41E-12
0.04625,2.18166,0.5,-0.0265279,0.0378858,-0.00142092,-0.0462282,0.025107,-0.0841139,0,-0.801144,-0.598472,0.231141,0.598472,-0.801144,-0.0071046,0,0,1,-0.801144,-0.598472,0.231141,0.598472,-0.801144,-0.0071046,0,0,1,0,0,-0.0947145,0,0,-0.0663198,-0.0947145,-0.0663198,0.0267383,-1.80114,0,0.11557,0,-1.80114,-0.0035523,0.11557,-0.0035523,0,-6.93E+11,0,1.78E+10,0,-6.93E+11,-5.47E+08,1.78E+10,-5.47E+08,-4.16E+11,1.17E+10,-2.64E+08,1.94E+10,-2.64E+08,3.09E+09,-5.98E+08,1.94E+10,-5.98E+08,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,6.02E-12
0.04625,2.35619,0.5,-0.0327037,0.0327037,0.0066281,-0.0457726,0.0393318,-0.0784763,0,-0.801144,-0.598472,0.228863,0.598472,-0.801144,0.0331405,0,0,1,-0.801144,-0.598472,0.228863,0.598472,-0.801144,0.0331405,0,0,1,0,0,-0.0817592,0,0,-0.0817592,-0.0817592,-0.0817592,0.0267383,-1.80114,0,0.114431,0,-1.80114,0.0165703,0.114431,0.0165703,0,-6.93E+11,0,1.76E+10,0,-6.93E+11,2.55E+09,1.76E+10,2.55E+09,-4.16E+11,1.15E+10,1.22E+09,1.93E+10,1.22E+09,3.26E+09,2.79E+09,1.93E+10,2.79E+09,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,4.13E-12
0.04625,2.53073,0.5,-0.0378858,0.0265279,0.0144757,-0.0439263,0.0523615,-0.0704542,0,-0.801144,-0.598472,0.219631,0.598472,-0.801144,0.0723787,0,0,1,-0.801144,-0.598472,0.219631,0.598472,-0.801144,0.0723787,0,0,1,0,0,-0.0663198,0,0,-0.0947145,-0.0663198,-0.0947145,0.0267383,-1.80114,0,0.109816,0,-1.80114,0.0361893,0.109816,0.0361893,0,-6.93E+11,0,1.69E+10,0,-6.93E+11,5.57E+09,1.69E+10,5.57E+09,-4.16E+11,1.09E+10,2.56E+09,1.85E+10,2.56E+09,3.93E+09,6.09E+09,1.85E+10,6.09E+09,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,4.44E-12
0.04625,2.70526,0.5,-0.0419167,0.0195461,0.0218835,-0.0407452,0.0638003,-0.0602913,0,-0.801144,-0.598472,0.203726,0.598472,-0.801144,0.109418,0,0,1,-0.801144,-0.598472,0.203726,0.598472,-0.801144,0.109418,0,0,1,0,0,-0.0488652,0,0,-0.104792,-0.0488652,-0.104792,0.0267383,-1.80114,0,0.101863,0,-1.80114,0.0547088,0.101863,0.0547088,0,-6.93E+11,0,1.57E+10,0,-6.93E+11,8.42E+09,1.57E+10,8.42E+09,-4.16E+11,9.77E+09,3.59E+09,1.71E+10,3.59E+09,5.01E+09,9.20E+09,1.71E+10,9.20E+09,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,4.30E-12
0.04625,2.87979,0.5,-0.0446741,0.0119704,0.0286264,-0.0363262,0.0733005,-0.0482966,0,-0.801144,-0.598472,0.181631,0.598472,-0.801144,0.143132,0,0,1,-0.801144,-0.598472,0.181631,0.598472,-0.801144,0.143132,0,0,1,0,0,-0.029926,0,0,-0.111685,-0.029926,-0.111685,0.0267383,-1.80114,0,0.0908155,0,-1.80114,0.071566,0.0908155,0.071566,0,-6.93E+11,0,1.40E+10,0,-6.93E+11,1.10E+10,1.40E+10,1.10E+10,-4.16E+11,8.40E+09,4.19E+09,1.53E+10,4.19E+09,6.38E+09,1.20E+10,1.53E+10,1.20E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,3.76E-12
0.04625,3.05433,0.5,-0.046074,0.00403095,0.0344995,-0.0308034,0.0805735,-0.0348343,0,-0.801144,-0.598472,0.154017,0.598472,-0.801144,0.172497,0,0,1,-0.801144,-0.598472,0.154017,0.598472,-0.801144,0.172497,0,0,1,0,0,-0.0100774,0,0,-0.115185,-0.0100774,-0.115185,0.0267383,-1.80114,0,0.0770085,0,-1.80114,0.0862487,0.0770085,0.0862487,0,-6.93E+11,0,1.18E+10,0,-6.93E+11,1.33E+10,1.18E+10,1.33E+10,-4.16E+11,6.91E+09,4.28E+09,1.30E+10,4.28E+09,7.88E+09,1.45E+10,1.30E+10,1.45E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,2.32E-12
0.04625,3.22886,0.5,-0.046074,-0.00403095,0.0393243,-0.0243446,0.0853983,-0.0203137,0,-0.801144,-0.598472,0.121723,0.598472,-0.801144,0.196622,0,0,1,-0.801144,-0.598472,0.121723,0.598472,-0.801144,0.196622,0,0,1,0,0,0.0100774,0,0,-0.115185,0.0100774,-0.115185,0.0267383,-1.80114,0,0.0608616,0,-1.80114,0.0983108,0.0608616,0.0983108,0,-6.93E+11,0,9.36E+09,0,-6.93E+11,1.51E+10,9.36E+09,1.51E+10,-4.16E+11,5.47E+09,3.85E+09,1.02E+10,3.85E+09,9.31E+09,1.65E+10,1.02E+10,1.65E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,2.90E-12
0.04625,3.40339,0.5,-0.0446741,-0.0119704,0.0429543,-0.0171462,0.0876284,-0.00517581,0,-0.801144,-0.598472,0.085731,0.598472,-0.801144,0.214771,0,0,1,-0.801144,-0.598472,0.085731,0.598472,-0.801144,0.214771,0,0,1,0,0,0.029926,0,0,-0.111685,0.029926,-0.111685,0.0267383,-1.80114,0,0.0428655,0,-1.80114,0.107386,0.0428655,0.107386,0,-6.93E+11,0,6.59E+09,0,-6.93E+11,1.65E+10,6.59E+09,1.65E+10,-4.16E+11,4.27E+09,2.97E+09,7.21E+09,2.97E+09,1.05E+10,1.81E+10,7.21E+09,1.81E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,5.14E-12
0.04625,3.57792,0.5,-0.0419167,-0.0195461,0.0452791,-0.00942677,0.0871959,0.0101193,0,-0.801144,-0.598472,0.0471338,0.598472,-0.801144,0.226396,0,0,1,-0.801144,-0.598472,0.0471338,0.598472,-0.801144,0.226396,0,0,1,0,0,0.0488652,0,0,-0.104792,0.0488652,-0.104792,0.0267383,-1.80114,0,0.0235669,0,-1.80114,0.113198,0.0235669,0.113198,0,-6.93E+11,0,3.63E+09,0,-6.93E+11,1.74E+10,3.63E+09,1.74E+10,-4.16E+11,3.44E+09,1.72E+09,3.96E+09,1.72E+09,1.13E+10,1.90E+10,3.96E+09,1.90E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,3.41E-12
0.04625,3.75246,0.5,-0.0378858,-0.0265279,0.0462282,-0.00142092,0.0841139,0.025107,0,-0.801144,-0.598472,0.0071046,0.598472,-0.801144,0.231141,0,0,1,-0.801144,-0.598472,0.0071046,0.598472,-0.801144,0.231141,0,0,1,0,0,0.0663198,0,0,-0.0947145,0.0663198,-0.0947145,0.0267383,-1.80114,0,0.0035523,0,-1.80114,0.11557,0.0035523,0.11557,0,-6.93E+11,0,5.47E+08,0,-6.93E+11,1.78E+10,5.47E+08,1.78E+10,-4.16E+11,3.09E+09,2.64E+08,5.98E+08,2.64E+08,1.17E+10,1.94E+10,5.98E+08,1.94E+10,7.20E+09,1.78E+10,1.95E+10,1.78E+10,-4.16E+11,7.20E+09,16602.7,18156.5,6.02E-12
